Date,key,value
2016-05-22T00:00:00Z,North_39th,938
2016-05-22T00:00:00Z,South_39th,1094
2016-05-29T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2045
2016-05-29T00:00:00Z,North_39th,985
2016-05-29T00:00:00Z,South_39th,1060
2016-06-05T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2149
2016-06-05T00:00:00Z,North_39th,1017
2016-06-05T00:00:00Z,South_39th,1132
2016-06-12T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1917
2016-06-12T00:00:00Z,North_39th,865
2016-06-12T00:00:00Z,South_39th,1052
2016-06-19T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1852
2016-06-19T00:00:00Z,North_39th,875
2016-06-19T00:00:00Z,South_39th,977
2016-06-26T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1924
2016-06-26T00:00:00Z,North_39th,890
2016-06-26T00:00:00Z,South_39th,1034
2016-07-03T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1806
2016-07-03T00:00:00Z,North_39th,881
2016-07-03T00:00:00Z,South_39th,925
2016-07-10T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2142
2016-07-10T00:00:00Z,North_39th,1035
2016-07-10T00:00:00Z,South_39th,1107
2016-07-17T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2025
2016-07-17T00:00:00Z,North_39th,961
2016-07-17T00:00:00Z,South_39th,1064
2016-07-24T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2200
2016-07-24T00:00:00Z,North_39th,1044
2016-07-24T00:00:00Z,South_39th,1156
2016-07-31T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1970
2016-07-31T00:00:00Z,North_39th,980
2016-07-31T00:00:00Z,South_39th,990
2016-08-07T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1871
2016-08-07T00:00:00Z,North_39th,902
2016-08-07T00:00:00Z,South_39th,969
2016-08-14T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1901
2016-08-14T00:00:00Z,North_39th,978
2016-08-14T00:00:00Z,South_39th,923
2016-08-21T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2079
2016-08-21T00:00:00Z,North_39th,1005
2016-08-21T00:00:00Z,South_39th,1074
2016-08-28T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1967
2016-08-28T00:00:00Z,North_39th,906
2016-08-28T00:00:00Z,South_39th,1061
2016-09-04T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1945
2016-09-04T00:00:00Z,North_39th,913
2016-09-04T00:00:00Z,South_39th,1032
2016-09-11T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2017
2016-09-11T00:00:00Z,North_39th,955
2016-09-11T00:00:00Z,South_39th,1062
2016-09-18T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2063
2016-09-18T00:00:00Z,North_39th,1002
2016-09-18T00:00:00Z,South_39th,1061
2016-09-25T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,2177
2016-09-25T00:00:00Z,North_39th,1021
2016-09-25T00:00:00Z,South_39th,1156
2016-10-02T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1164
2016-10-02T00:00:00Z,North_39th,605
2016-10-02T00:00:00Z,South_39th,559
2016-10-09T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,829
2016-10-09T00:00:00Z,North_39th,463
2016-10-09T00:00:00Z,South_39th,366
2016-10-16T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,915
2016-10-16T00:00:00Z,North_39th,495
2016-10-16T00:00:00Z,South_39th,420
2016-10-23T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,848
2016-10-23T00:00:00Z,North_39th,494
2016-10-23T00:00:00Z,South_39th,354
2016-10-30T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,801
2016-10-30T00:00:00Z,North_39th,452
2016-10-30T00:00:00Z,South_39th,349
2016-11-06T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,839
2016-11-06T00:00:00Z,North_39th,517
2016-11-06T00:00:00Z,South_39th,322
2016-11-13T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,690
2016-11-13T00:00:00Z,North_39th,470
2016-11-13T00:00:00Z,South_39th,220
2016-11-20T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,468
2016-11-20T00:00:00Z,North_39th,291
2016-11-20T00:00:00Z,South_39th,177
2016-11-27T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,618
2016-11-27T00:00:00Z,North_39th,453
2016-11-27T00:00:00Z,South_39th,165
2016-12-04T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,389
2016-12-04T00:00:00Z,North_39th,284
2016-12-04T00:00:00Z,South_39th,105
2016-12-11T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,359
2016-12-11T00:00:00Z,North_39th,272
2016-12-11T00:00:00Z,South_39th,87
2016-12-18T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,303
2016-12-18T00:00:00Z,North_39th,233
2016-12-18T00:00:00Z,South_39th,70
2016-12-25T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,326
2016-12-25T00:00:00Z,North_39th,207
2016-12-25T00:00:00Z,South_39th,119
2017-01-01T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,499
2017-01-01T00:00:00Z,North_39th,281
2017-01-01T00:00:00Z,South_39th,218
2017-01-08T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,562
2017-01-08T00:00:00Z,North_39th,337
2017-01-08T00:00:00Z,South_39th,225
2017-01-15T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,558
2017-01-15T00:00:00Z,North_39th,317
2017-01-15T00:00:00Z,South_39th,241
2017-01-22T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,682
2017-01-22T00:00:00Z,North_39th,404
2017-01-22T00:00:00Z,South_39th,278
2017-01-29T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,654
2017-01-29T00:00:00Z,North_39th,378
2017-01-29T00:00:00Z,South_39th,276
2017-02-05T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,437
2017-02-05T00:00:00Z,North_39th,233
2017-02-05T00:00:00Z,South_39th,204
2017-02-12T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,822
2017-02-12T00:00:00Z,North_39th,447
2017-02-12T00:00:00Z,South_39th,375
2017-02-19T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,626
2017-02-19T00:00:00Z,North_39th,355
2017-02-19T00:00:00Z,South_39th,271
2017-02-26T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,631
2017-02-26T00:00:00Z,North_39th,336
2017-02-26T00:00:00Z,South_39th,295
2017-03-05T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,699
2017-03-05T00:00:00Z,North_39th,371
2017-03-05T00:00:00Z,South_39th,328
2017-03-12T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,699
2017-03-12T00:00:00Z,North_39th,376
2017-03-12T00:00:00Z,South_39th,323
2017-03-19T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,826
2017-03-19T00:00:00Z,North_39th,444
2017-03-19T00:00:00Z,South_39th,382
2017-03-26T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,920
2017-03-26T00:00:00Z,North_39th,506
2017-03-26T00:00:00Z,South_39th,414
2017-04-02T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,880
2017-04-02T00:00:00Z,North_39th,500
2017-04-02T00:00:00Z,South_39th,380
2017-04-09T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,950
2017-04-09T00:00:00Z,North_39th,507
2017-04-09T00:00:00Z,South_39th,443
2017-04-16T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1073
2017-04-16T00:00:00Z,North_39th,585
2017-04-16T00:00:00Z,South_39th,488
2017-04-23T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1071
2017-04-23T00:00:00Z,North_39th,592
2017-04-23T00:00:00Z,South_39th,479
2017-04-30T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1346
2017-04-30T00:00:00Z,North_39th,732
2017-04-30T00:00:00Z,South_39th,614
2017-05-07T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1549
2017-05-07T00:00:00Z,North_39th,824
2017-05-07T00:00:00Z,South_39th,725
2017-05-14T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1456
2017-05-14T00:00:00Z,North_39th,772
2017-05-14T00:00:00Z,South_39th,684
2017-05-21T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1884
2017-05-21T00:00:00Z,North_39th,999
2017-05-21T00:00:00Z,South_39th,885
2017-05-28T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1414
2017-05-28T00:00:00Z,North_39th,761
2017-05-28T00:00:00Z,South_39th,653
2017-06-04T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1539
2017-06-04T00:00:00Z,North_39th,824
2017-06-04T00:00:00Z,South_39th,715
2017-06-11T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1307
2017-06-11T00:00:00Z,North_39th,699
2017-06-11T00:00:00Z,South_39th,608
2017-06-18T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1426
2017-06-18T00:00:00Z,North_39th,756
2017-06-18T00:00:00Z,South_39th,670
2017-06-25T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1407
2017-06-25T00:00:00Z,North_39th,765
2017-06-25T00:00:00Z,South_39th,642
2017-07-02T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1440
2017-07-02T00:00:00Z,North_39th,774
2017-07-02T00:00:00Z,South_39th,666
2017-07-09T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1662
2017-07-09T00:00:00Z,North_39th,857
2017-07-09T00:00:00Z,South_39th,805
2017-07-16T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1583
2017-07-16T00:00:00Z,North_39th,846
2017-07-16T00:00:00Z,South_39th,737
2017-07-23T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1468
2017-07-23T00:00:00Z,North_39th,782
2017-07-23T00:00:00Z,South_39th,686
2017-07-30T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1399
2017-07-30T00:00:00Z,North_39th,742
2017-07-30T00:00:00Z,South_39th,657
2017-08-06T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1329
2017-08-06T00:00:00Z,North_39th,714
2017-08-06T00:00:00Z,South_39th,615
2017-08-13T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1439
2017-08-13T00:00:00Z,North_39th,762
2017-08-13T00:00:00Z,South_39th,677
2017-08-20T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1280
2017-08-20T00:00:00Z,North_39th,652
2017-08-20T00:00:00Z,South_39th,628
2017-08-27T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1381
2017-08-27T00:00:00Z,North_39th,727
2017-08-27T00:00:00Z,South_39th,654
2017-09-03T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1163
2017-09-03T00:00:00Z,North_39th,596
2017-09-03T00:00:00Z,South_39th,567
2017-09-10T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1448
2017-09-10T00:00:00Z,North_39th,744
2017-09-10T00:00:00Z,South_39th,704
2017-09-17T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1065
2017-09-17T00:00:00Z,North_39th,568
2017-09-17T00:00:00Z,South_39th,497
2017-09-24T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1385
2017-09-24T00:00:00Z,North_39th,735
2017-09-24T00:00:00Z,South_39th,650
2017-10-01T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1389
2017-10-01T00:00:00Z,North_39th,732
2017-10-01T00:00:00Z,South_39th,657
2017-10-08T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1162
2017-10-08T00:00:00Z,North_39th,626
2017-10-08T00:00:00Z,South_39th,536
2017-10-15T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1014
2017-10-15T00:00:00Z,North_39th,569
2017-10-15T00:00:00Z,South_39th,445
2017-10-22T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1335
2017-10-22T00:00:00Z,North_39th,706
2017-10-22T00:00:00Z,South_39th,629
2017-10-29T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1064
2017-10-29T00:00:00Z,North_39th,564
2017-10-29T00:00:00Z,South_39th,500
2017-11-05T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,860
2017-11-05T00:00:00Z,North_39th,481
2017-11-05T00:00:00Z,South_39th,379
2017-11-12T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,919
2017-11-12T00:00:00Z,North_39th,502
2017-11-12T00:00:00Z,South_39th,417
2017-11-19T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,557
2017-11-19T00:00:00Z,North_39th,333
2017-11-19T00:00:00Z,South_39th,224
2017-11-26T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,613
2017-11-26T00:00:00Z,North_39th,310
2017-11-26T00:00:00Z,South_39th,303
2017-12-03T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,232
2017-12-03T00:00:00Z,North_39th,180
2017-12-03T00:00:00Z,South_39th,52
2017-12-10T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,268
2017-12-10T00:00:00Z,North_39th,229
2017-12-10T00:00:00Z,South_39th,39
2017-12-17T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,237
2017-12-17T00:00:00Z,North_39th,211
2017-12-17T00:00:00Z,South_39th,26
2017-12-24T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,167
2017-12-24T00:00:00Z,North_39th,150
2017-12-24T00:00:00Z,South_39th,17
2017-12-31T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,247
2017-12-31T00:00:00Z,North_39th,223
2017-12-31T00:00:00Z,South_39th,24
2018-01-07T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,509
2018-01-07T00:00:00Z,North_39th,460
2018-01-07T00:00:00Z,South_39th,49
2018-01-14T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,590
2018-01-14T00:00:00Z,North_39th,464
2018-01-14T00:00:00Z,South_39th,126
2018-01-21T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,556
2018-01-21T00:00:00Z,North_39th,434
2018-01-21T00:00:00Z,South_39th,122
2018-01-28T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,589
2018-01-28T00:00:00Z,North_39th,446
2018-01-28T00:00:00Z,South_39th,143
2018-02-04T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,739
2018-02-04T00:00:00Z,North_39th,540
2018-02-04T00:00:00Z,South_39th,199
2018-02-11T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,611
2018-02-11T00:00:00Z,North_39th,463
2018-02-11T00:00:00Z,South_39th,148
2018-02-18T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,368
2018-02-18T00:00:00Z,North_39th,249
2018-02-18T00:00:00Z,South_39th,119
2018-02-25T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,619
2018-02-25T00:00:00Z,North_39th,465
2018-02-25T00:00:00Z,South_39th,154
2018-03-04T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,707
2018-03-04T00:00:00Z,North_39th,537
2018-03-04T00:00:00Z,South_39th,170
2018-03-11T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,935
2018-03-11T00:00:00Z,North_39th,661
2018-03-11T00:00:00Z,South_39th,274
2018-03-18T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,684
2018-03-18T00:00:00Z,North_39th,493
2018-03-18T00:00:00Z,South_39th,191
2018-03-25T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,768
2018-03-25T00:00:00Z,North_39th,580
2018-03-25T00:00:00Z,South_39th,188
2018-04-01T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,631
2018-04-01T00:00:00Z,North_39th,498
2018-04-01T00:00:00Z,South_39th,133
2018-04-08T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,615
2018-04-08T00:00:00Z,North_39th,472
2018-04-08T00:00:00Z,South_39th,143
2018-04-15T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,817
2018-04-15T00:00:00Z,North_39th,634
2018-04-15T00:00:00Z,South_39th,183
2018-04-22T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1043
2018-04-22T00:00:00Z,North_39th,803
2018-04-22T00:00:00Z,South_39th,240
2018-04-29T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1095
2018-04-29T00:00:00Z,North_39th,847
2018-04-29T00:00:00Z,South_39th,248
2018-05-06T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,625
2018-05-06T00:00:00Z,North_39th,284
2018-05-06T00:00:00Z,South_39th,341
2018-05-13T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1744
2018-05-13T00:00:00Z,North_39th,820
2018-05-13T00:00:00Z,South_39th,924
2018-05-20T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,531
2018-05-20T00:00:00Z,North_39th,222
2018-05-20T00:00:00Z,South_39th,309
2018-05-27T00:00:00Z,39th Ave NE Greenway at NE 62nd St Total_39th,1224
2018-05-27T00:00:00Z,North_39th,577
2018-05-27T00:00:00Z,South_39th,647
2013-12-29T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,667
2013-12-29T00:00:00Z,NB_Broadway,380
2013-12-29T00:00:00Z,SB_Broadway,287
2014-01-05T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1518
2014-01-05T00:00:00Z,NB_Broadway,805
2014-01-05T00:00:00Z,SB_Broadway,713
2014-01-12T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2036
2014-01-12T00:00:00Z,NB_Broadway,1129
2014-01-12T00:00:00Z,SB_Broadway,907
2014-01-19T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1685
2014-01-19T00:00:00Z,NB_Broadway,849
2014-01-19T00:00:00Z,SB_Broadway,836
2014-01-26T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1610
2014-01-26T00:00:00Z,NB_Broadway,803
2014-01-26T00:00:00Z,SB_Broadway,807
2014-02-02T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1335
2014-02-02T00:00:00Z,NB_Broadway,676
2014-02-02T00:00:00Z,SB_Broadway,659
2014-02-09T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1283
2014-02-09T00:00:00Z,NB_Broadway,695
2014-02-09T00:00:00Z,SB_Broadway,588
2014-02-16T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1330
2014-02-16T00:00:00Z,NB_Broadway,705
2014-02-16T00:00:00Z,SB_Broadway,625
2014-02-23T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1608
2014-02-23T00:00:00Z,NB_Broadway,834
2014-02-23T00:00:00Z,SB_Broadway,774
2014-03-02T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1383
2014-03-02T00:00:00Z,NB_Broadway,668
2014-03-02T00:00:00Z,SB_Broadway,715
2014-03-09T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2042
2014-03-09T00:00:00Z,NB_Broadway,1055
2014-03-09T00:00:00Z,SB_Broadway,987
2014-03-16T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1788
2014-03-16T00:00:00Z,NB_Broadway,908
2014-03-16T00:00:00Z,SB_Broadway,880
2014-03-23T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1534
2014-03-23T00:00:00Z,NB_Broadway,814
2014-03-23T00:00:00Z,SB_Broadway,720
2014-03-30T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1852
2014-03-30T00:00:00Z,NB_Broadway,929
2014-03-30T00:00:00Z,SB_Broadway,923
2014-04-06T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2136
2014-04-06T00:00:00Z,NB_Broadway,1091
2014-04-06T00:00:00Z,SB_Broadway,1045
2014-04-13T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1789
2014-04-13T00:00:00Z,NB_Broadway,912
2014-04-13T00:00:00Z,SB_Broadway,877
2014-04-20T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1740
2014-04-20T00:00:00Z,NB_Broadway,848
2014-04-20T00:00:00Z,SB_Broadway,892
2014-04-27T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2486
2014-04-27T00:00:00Z,NB_Broadway,1298
2014-04-27T00:00:00Z,SB_Broadway,1188
2014-05-04T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2217
2014-05-04T00:00:00Z,NB_Broadway,1107
2014-05-04T00:00:00Z,SB_Broadway,1110
2014-05-11T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3465
2014-05-11T00:00:00Z,NB_Broadway,1760
2014-05-11T00:00:00Z,SB_Broadway,1705
2014-05-18T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2939
2014-05-18T00:00:00Z,NB_Broadway,1433
2014-05-18T00:00:00Z,SB_Broadway,1506
2014-05-25T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3016
2014-05-25T00:00:00Z,NB_Broadway,1429
2014-05-25T00:00:00Z,SB_Broadway,1587
2014-06-01T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3264
2014-06-01T00:00:00Z,NB_Broadway,1553
2014-06-01T00:00:00Z,SB_Broadway,1711
2014-06-08T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3355
2014-06-08T00:00:00Z,NB_Broadway,1679
2014-06-08T00:00:00Z,SB_Broadway,1676
2014-06-15T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3458
2014-06-15T00:00:00Z,NB_Broadway,1700
2014-06-15T00:00:00Z,SB_Broadway,1758
2014-06-22T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3624
2014-06-22T00:00:00Z,NB_Broadway,1882
2014-06-22T00:00:00Z,SB_Broadway,1742
2014-06-29T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3447
2014-06-29T00:00:00Z,NB_Broadway,1769
2014-06-29T00:00:00Z,SB_Broadway,1678
2014-07-06T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3304
2014-07-06T00:00:00Z,NB_Broadway,1613
2014-07-06T00:00:00Z,SB_Broadway,1691
2014-07-13T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,4200
2014-07-13T00:00:00Z,NB_Broadway,2092
2014-07-13T00:00:00Z,SB_Broadway,2108
2014-07-20T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2867
2014-07-20T00:00:00Z,NB_Broadway,1386
2014-07-20T00:00:00Z,SB_Broadway,1481
2014-07-27T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3970
2014-07-27T00:00:00Z,NB_Broadway,2034
2014-07-27T00:00:00Z,SB_Broadway,1936
2014-08-03T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,4417
2014-08-03T00:00:00Z,NB_Broadway,2176
2014-08-03T00:00:00Z,SB_Broadway,2241
2014-08-10T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3735
2014-08-10T00:00:00Z,NB_Broadway,1751
2014-08-10T00:00:00Z,SB_Broadway,1984
2014-08-17T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,4013
2014-08-17T00:00:00Z,NB_Broadway,2017
2014-08-17T00:00:00Z,SB_Broadway,1996
2014-08-24T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3861
2014-08-24T00:00:00Z,NB_Broadway,1886
2014-08-24T00:00:00Z,SB_Broadway,1975
2014-08-31T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3334
2014-08-31T00:00:00Z,NB_Broadway,1650
2014-08-31T00:00:00Z,SB_Broadway,1684
2014-09-07T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3695
2014-09-07T00:00:00Z,NB_Broadway,1772
2014-09-07T00:00:00Z,SB_Broadway,1923
2014-09-14T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3967
2014-09-14T00:00:00Z,NB_Broadway,1856
2014-09-14T00:00:00Z,SB_Broadway,2111
2014-09-21T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3919
2014-09-21T00:00:00Z,NB_Broadway,1799
2014-09-21T00:00:00Z,SB_Broadway,2120
2014-09-28T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3292
2014-09-28T00:00:00Z,NB_Broadway,1462
2014-09-28T00:00:00Z,SB_Broadway,1830
2014-10-05T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,3248
2014-10-05T00:00:00Z,NB_Broadway,1814
2014-10-05T00:00:00Z,SB_Broadway,1434
2014-10-12T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2793
2014-10-12T00:00:00Z,NB_Broadway,1397
2014-10-12T00:00:00Z,SB_Broadway,1396
2014-10-19T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,2575
2014-10-19T00:00:00Z,NB_Broadway,1237
2014-10-19T00:00:00Z,SB_Broadway,1338
2014-10-26T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1365
2014-10-26T00:00:00Z,NB_Broadway,319
2014-10-26T00:00:00Z,SB_Broadway,1046
2014-11-02T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1948
2014-11-02T00:00:00Z,NB_Broadway,995
2014-11-02T00:00:00Z,SB_Broadway,953
2014-11-09T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1403
2014-11-09T00:00:00Z,NB_Broadway,895
2014-11-09T00:00:00Z,SB_Broadway,508
2014-11-16T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1479
2014-11-16T00:00:00Z,NB_Broadway,861
2014-11-16T00:00:00Z,SB_Broadway,618
2014-11-23T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1037
2014-11-23T00:00:00Z,NB_Broadway,586
2014-11-23T00:00:00Z,SB_Broadway,451
2014-11-30T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1134
2014-11-30T00:00:00Z,NB_Broadway,677
2014-11-30T00:00:00Z,SB_Broadway,457
2014-12-07T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1393
2014-12-07T00:00:00Z,NB_Broadway,603
2014-12-07T00:00:00Z,SB_Broadway,790
2014-12-14T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,1031
2014-12-14T00:00:00Z,NB_Broadway,429
2014-12-14T00:00:00Z,SB_Broadway,602
2014-12-21T00:00:00Z,Broadway Cycle Track North Of E Union St Total_Broadway,664
